Customer_id,Time_Spent,Browser,Newsletter,Voucher,Churn
511209,948,0,0,0,1
511210,1017,0,0,1,0
511211,1048,0,0,1,0
511212,931,0,0,0,0
511213,359,3,0,0,1
511214,814,0,0,0,1
511215,220,0,0,1,0
511216,898,2,0,0,0
511217,398,0,1,1,0
511218,670,0,0,1,0
511219,717,0,0,0,1
511220,264,3,0,0,0
511221,483,2,0,0,0
511222,479,0,0,0,1
511223,700,0,1,0,0
511224,894,0,1,0,0
511225,394,0,0,0,0
511226,851,1,1,0,1
511227,713,0,0,1,0
511228,1024,1,0,1,0
511229,390,0,0,0,0
511230,951,0,0,1,0
511231,197,0,0,0,0
511232,439,2,0,1,0
511233,946,0,1,0,1
511234,794,3,0,0,0
511235,969,0,0,0,1
511236,330,0,0,0,1
511237,641,1,0,1,1
511238,589,0,0,0,0
511239,313,0,1,0,0
511240,711,0,0,0,1
511241,203,3,0,0,1
511242,628,0,1,0,1
511243,633,0,1,0,1
511244,197,1,1,0,1
511245,946,1,1,0,0
511246,495,0,0,1,0
511247,299,0,0,1,0
511248,976,0,0,0,0
511249,318,1,0,0,0
511250,320,1,0,1,0
511251,993,0,0,0,0
511252,499,0,0,0,0
511253,432,0,0,0,0
511254,542,3,0,0,0
511255,627,1,0,0,0
511256,482,0,0,0,1
511257,677,1,0,1,0
511258,299,1,0,1,0
511259,340,0,1,0,0
511260,221,0,0,0,0
511261,228,3,0,0,1
511262,294,1,0,1,1
511263,413,1,0,0,1
511264,946,0,0,0,0
511265,1010,0,1,0,0
511266,271,3,0,1,0
511267,274,0,0,1,1
511268,560,0,0,0,0
511269,796,3,0,0,0
511270,156,0,0,1,1
511271,601,0,0,0,1
511272,324,0,0,1,1
511273,519,1,0,0,0
511274,508,1,0,0,1
511275,883,0,0,0,0
511276,740,1,1,0,0
511277,559,0,1,0,0
511278,829,2,0,1,1
511279,376,2,0,0,0
511280,373,0,0,0,0
511281,629,0,0,0,0
511282,538,3,0,0,1
511283,219,0,0,0,0
511284,1026,0,0,0,0
511285,806,0,0,0,1
511286,228,0,0,0,0
511287,918,0,0,0,1
511288,161,0,0,1,1
511289,882,0,0,1,0
511290,1022,0,0,0,0
511291,865,0,0,0,1
511292,1027,3,0,0,1
511293,887,1,0,0,0
511294,562,0,0,0,1
511295,811,0,0,0,0
511296,203,0,0,1,0
511297,180,0,0,0,1
511298,718,0,0,0,1
511299,665,0,0,0,0
511300,807,0,0,0,0
511301,240,3,0,0,0
511302,1064,0,0,1,0
511303,457,0,0,0,1
511304,209,1,1,0,1
511305,413,0,0,0,1
511306,960,3,1,0,0
511307,861,1,1,0,0
511308,1042,1,0,1,0
511309,309,0,0,0,0
511310,961,3,0,0,1
511311,730,0,1,0,1
511312,897,0,0,0,0
511313,957,1,0,0,0
511314,809,0,0,1,0
511315,604,0,0,1,0
511316,936,0,1,0,0
511317,190,0,0,0,0
511318,937,1,0,0,0
511319,490,0,0,0,0
511320,350,0,0,0,0
511321,856,0,0,1,1
511322,368,3,0,1,0
511323,469,1,0,0,0
511324,563,1,0,0,0
511325,730,1,0,0,0
511326,955,0,0,1,1
511327,518,0,0,0,0
511328,1038,3,0,0,1
511329,387,0,0,1,0
511330,215,3,0,0,0
511331,126,0,0,0,0
511332,552,1,0,0,1
511333,132,1,0,0,0
511334,281,0,0,0,0
511335,271,0,1,0,1
511336,832,0,0,1,1
511337,385,0,0,0,0
511338,146,0,0,1,0
511339,750,0,0,1,1
511340,496,0,1,0,0
511341,833,0,0,0,0
511342,406,0,0,0,0
511343,687,1,0,0,1
511344,159,0,0,1,0
511345,515,0,0,0,0
511346,1074,0,0,0,0
511347,994,0,0,1,0
511348,149,0,0,1,0
511349,206,2,0,0,0
511350,541,2,0,1,0
511351,795,0,0,0,0
511352,1057,3,0,0,0
511353,621,0,0,1,0
511354,352,1,0,0,0
511355,600,1,0,0,0
511356,463,0,0,0,0
511357,795,0,0,0,0
511358,175,3,0,0,1
511359,492,0,0,0,0
511360,292,0,0,0,0
511361,376,0,1,1,1
511362,467,0,0,1,0
511363,771,1,0,0,1
511364,259,2,0,0,0
511365,979,1,0,0,1
511366,568,0,0,0,1
511367,603,1,0,0,0
511368,212,0,1,1,0
511369,552,0,0,0,1
511370,545,0,0,0,0
511371,727,0,0,0,0
511372,569,3,0,1,0
511373,151,0,0,0,0
511374,303,0,0,1,0
511375,311,0,1,0,1
511376,475,2,0,0,0
511377,789,0,0,0,0
511378,270,0,0,0,1
511379,305,0,0,0,0
511380,928,1,0,0,0
511381,366,0,0,0,0
511382,143,3,0,1,1
511383,1037,0,0,0,0
511384,1013,0,0,0,0
511385,1043,1,0,1,0
511386,383,1,0,0,0
511387,172,0,0,0,0
511388,534,2,0,0,0
511389,823,2,0,0,0
511390,183,3,1,1,0
511391,200,0,0,0,1
511392,783,1,0,0,0
511393,318,3,0,0,0
511394,173,0,0,1,1
511395,422,1,0,1,1
511396,576,0,0,0,1
511397,653,1,0,1,0
511398,301,1,0,0,0
511399,241,0,0,0,1
511400,717,0,0,0,0
511401,727,0,0,1,1
511402,918,0,0,0,1
511403,857,3,0,0,0
511404,741,1,0,0,0
511405,627,1,0,0,0
511406,830,0,0,1,0
511407,923,0,0,0,0
511408,795,1,0,0,0
511409,436,0,0,0,0
511410,500,0,0,0,0
511411,1071,1,0,0,0
511412,538,0,0,0,0
511413,510,3,0,1,0
511414,444,0,1,0,0
511415,713,3,0,0,0
511416,298,3,0,0,0
511417,817,0,0,0,1
511418,492,0,0,0,0
511419,539,0,0,0,0
511420,324,0,0,0,0
511421,1040,0,1,0,0
511422,516,0,0,0,0
511423,669,0,0,0,1
511424,961,0,0,0,1
511425,372,0,0,0,0
511426,574,0,0,1,1
511427,415,0,0,0,0
511428,383,0,0,0,0
511429,718,3,0,0,0
511430,521,0,0,0,1
511431,585,0,0,0,0
511432,605,0,0,0,1
511433,240,0,0,0,0
511434,853,1,0,0,0
511435,817,3,0,0,1
511436,218,0,1,1,0
511437,386,0,0,0,0
511438,144,1,0,0,0
511439,422,0,0,0,0
511440,888,2,0,0,1
511441,164,1,0,1,1
511442,571,0,0,1,1
511443,977,3,0,0,0
511444,790,3,0,0,0
511445,156,0,0,0,0
511446,826,0,0,0,0
511447,187,0,0,0,1
511448,143,1,0,0,0
511449,476,1,0,0,0
511450,898,0,0,0,0
511451,899,1,0,0,1
511452,408,0,1,0,1
511453,347,3,1,0,1
511454,831,0,0,0,1
511455,893,0,0,1,0
511456,252,0,0,0,0
511457,1064,3,0,0,0
511458,951,1,0,1,0
511459,366,0,0,0,0
511460,1050,3,1,0,1
511461,464,0,0,0,0
511462,385,0,0,0,1
511463,670,3,0,1,0
511464,556,0,0,0,0
511465,889,1,0,1,1
511466,123,0,0,0,0
511467,720,0,0,0,0
511468,475,0,0,0,1
511469,325,0,0,0,0
511470,216,0,1,0,0
511471,716,0,0,0,0
511472,581,0,1,0,1
511473,645,0,0,0,1
511474,300,0,0,0,0
511475,960,0,0,1,0
511476,235,0,0,1,0
511477,703,0,0,0,1
511478,663,0,0,0,0
511479,810,0,0,0,0
511480,663,0,0,1,0
511481,321,1,0,1,1
511482,1017,2,0,0,0
511483,784,1,0,0,0
511484,519,0,0,0,0
511485,258,0,0,0,1
511486,157,0,0,0,0
511487,923,1,0,0,1
511488,967,0,0,0,0
511489,161,0,0,0,0
511490,641,0,1,0,0
511491,901,2,0,1,0
511492,156,1,0,0,0
511493,651,3,0,0,0
511494,350,0,0,0,1
511495,149,0,0,0,1
511496,775,3,0,1,0
511497,720,0,0,0,1
511498,517,0,0,0,1
511499,248,0,0,0,0
511500,618,0,1,0,0
511501,715,0,0,0,1
511502,818,1,0,0,0
511503,503,1,1,1,1
511504,577,0,0,0,0
511505,641,0,0,0,0
511506,622,3,0,0,0
511507,168,0,0,0,0
511508,523,0,0,1,1
511509,656,1,0,0,1
511510,584,2,0,1,0
511511,727,1,0,0,1
511512,921,0,0,0,0
511513,724,0,0,1,0
511514,890,0,0,0,1
511515,1056,2,1,0,1
511516,512,0,0,0,0
511517,128,0,0,0,1
511518,260,1,0,0,0
511519,341,0,0,0,0
511520,498,1,0,0,1
511521,686,0,0,0,1
511522,457,0,0,0,1
511523,790,1,0,1,0
511524,838,0,0,0,0
511525,431,1,0,0,0
511526,550,0,0,0,0
511527,157,0,0,0,0
511528,592,0,0,0,0
511529,602,0,0,0,0
511530,802,0,0,0,0
511531,883,1,0,0,0
511532,670,0,1,1,0
511533,654,1,0,0,1
511534,328,0,0,0,1
511535,766,0,0,1,0
511536,455,0,0,0,0
511537,703,0,0,0,0
511538,729,0,0,1,0
511539,800,0,1,0,0
511540,144,0,0,0,0
511541,505,1,0,0,1
511542,1052,0,0,1,1
511543,982,0,0,0,1
511544,909,0,0,0,0
511545,1046,0,0,0,0
511546,992,3,0,0,1
511547,506,0,0,0,1
511548,479,0,0,0,1
511549,965,2,1,0,0
511550,413,1,1,0,0
511551,962,0,0,0,0
511552,771,0,0,0,1
511553,205,0,0,0,0
511554,543,0,0,1,0
511555,422,0,0,0,0
511556,985,0,0,0,0
511557,168,1,0,0,1
511558,1004,0,0,1,0
511559,519,0,0,0,0
511560,469,3,0,0,0
511561,147,0,0,0,0
511562,958,0,1,0,0
511563,385,1,0,0,0
511564,349,1,1,1,1
511565,753,0,1,0,0
511566,359,0,0,0,1
511567,319,1,1,1,1
511568,1045,0,1,0,0
511569,1060,0,0,1,0
511570,326,0,1,0,1
511571,479,0,0,0,1
511572,156,1,0,0,0
511573,337,0,0,0,0
511574,369,0,0,0,0
511575,285,1,0,1,0
511576,1067,0,0,1,0
511577,472,0,0,0,0
511578,580,1,0,1,0
511579,161,0,0,0,1
511580,810,0,1,0,0
511581,316,1,0,0,0
511582,452,0,0,1,1
511583,429,0,0,0,1
511584,802,1,1,1,0
511585,314,0,1,0,0
511586,123,0,0,1,0
511587,694,0,0,0,0
511588,449,2,0,0,0
511589,962,0,0,0,1
511590,526,3,0,0,0
511591,257,0,0,0,0
511592,626,0,0,0,0
511593,332,0,0,0,0
511594,941,0,0,0,0
511595,646,1,1,0,0
511596,306,3,0,0,0
511597,351,0,0,0,0
511598,1071,0,0,0,0
511599,717,0,0,0,0
511600,311,1,0,0,1
511601,240,0,1,0,1
511602,575,1,1,0,0
511603,864,0,0,0,0
511604,919,0,0,0,1
511605,705,0,1,0,0
511606,717,2,1,0,1
511607,1007,0,1,1,0
511608,925,3,0,0,0
511609,555,0,0,0,0
511610,417,1,0,0,0
511611,1000,0,0,0,0
511612,745,0,0,1,0
511613,739,0,0,0,0
511614,284,0,0,0,0
511615,258,1,0,0,0
511616,1037,0,0,1,0
511617,590,1,1,0,0
511618,339,0,0,1,1
511619,295,1,0,0,0
511620,623,3,1,0,0
511621,277,0,0,0,0
511622,414,0,0,0,1
511623,728,0,0,1,1
511624,550,3,0,0,0
511625,624,2,0,0,0
511626,535,3,0,0,0
511627,904,0,0,0,0
511628,538,0,0,1,1
511629,513,0,0,0,0
511630,1003,0,0,1,0
511631,204,0,0,0,0
511632,872,3,1,0,0
511633,673,1,0,0,0
511634,937,0,0,0,0
511635,303,3,0,0,0
511636,799,0,0,0,0
511637,817,3,0,1,0
511638,296,0,0,0,1
511639,811,3,0,0,1
511640,681,0,0,1,0
511641,159,0,0,0,0
511642,947,0,0,0,0
511643,964,0,0,0,0
511644,564,0,0,0,1
511645,357,0,0,1,0
511646,501,0,0,0,0
511647,1062,3,0,1,0
511648,717,0,1,0,0
511649,797,0,0,0,0
511650,997,1,0,0,0
511651,1047,1,0,0,0
511652,407,2,0,1,0
511653,204,3,0,0,0
511654,266,0,0,0,0
511655,326,3,0,1,1
511656,705,2,0,0,0
511657,151,1,0,0,1
511658,950,0,0,1,1
511659,556,1,0,0,0
511660,637,0,0,0,0
511661,525,1,0,1,0
511662,1051,0,0,0,0
511663,823,0,1,0,0
511664,898,0,1,0,0
511665,646,0,0,1,0
511666,154,2,0,1,0
511667,291,1,0,0,0
511668,944,0,1,0,0
511669,1004,0,0,1,0
511670,129,0,0,1,1
511671,754,1,0,0,0
511672,433,0,0,1,0
511673,131,1,0,0,0
511674,831,3,1,0,0
511675,440,0,0,1,0
511676,327,0,0,1,0
511677,550,0,1,0,0
511678,624,0,0,0,0
511679,614,1,0,0,0
511680,480,0,0,0,1
511681,376,1,0,0,0
511682,1072,0,0,1,0
511683,194,0,0,1,1
511684,274,0,0,0,1
511685,788,0,0,0,0
511686,743,1,0,0,0
511687,141,0,0,1,1
511688,184,1,0,0,0
511689,603,0,0,0,0
511690,797,0,1,0,1
511691,987,2,0,0,0
511692,330,0,0,1,0
511693,853,0,0,1,0
511694,206,1,0,0,1
511695,239,3,0,0,1
511696,488,0,0,0,0
511697,280,0,0,0,1
511698,151,0,0,0,0
511699,652,2,0,1,0
511700,345,1,0,1,1
511701,618,3,0,0,0
511702,717,0,0,0,0
511703,201,0,0,1,0
511704,605,0,0,0,0
511705,726,0,0,1,0
511706,867,2,0,1,0
511707,570,3,0,0,0
511708,583,3,0,0,1
511709,432,3,0,0,0
511710,311,1,0,1,0
511711,392,0,0,0,1
511712,1006,0,1,0,0
511713,957,0,0,0,0
511714,761,1,0,0,0
511715,295,0,1,1,0
511716,567,0,0,1,0
511717,912,0,0,0,1
511718,676,0,0,1,0
511719,333,0,0,0,0
511720,1072,0,1,0,0
511721,420,0,0,1,1
511722,899,0,0,0,1
511723,483,0,0,1,1
511724,284,0,0,0,0
511725,845,0,0,0,0
511726,408,1,0,0,0
511727,252,1,0,0,0
511728,691,1,0,0,0
511729,734,0,1,0,0
511730,708,1,0,0,1
511731,120,0,0,0,0
511732,513,2,0,0,0
511733,249,3,1,0,0
511734,469,1,0,1,0
511735,163,0,0,0,1
511736,874,0,0,0,1
511737,850,0,0,0,0
511738,259,1,0,0,0
511739,702,3,0,0,0
511740,430,0,0,0,0
511741,848,0,0,0,0
511742,902,0,0,0,0
511743,641,0,0,0,0
511744,245,0,0,0,0
511745,163,0,0,0,0
511746,383,0,0,0,1
511747,424,0,1,1,0
511748,164,0,0,1,1
511749,595,0,0,1,0
511750,1040,0,0,0,0
511751,351,1,0,1,0
511752,276,1,0,0,0
511753,789,0,0,0,0
511754,978,1,0,0,0
511755,389,0,0,0,1
511756,489,0,0,0,0
511757,364,0,0,0,1
511758,132,0,0,1,0
511759,651,1,0,0,0
511760,557,0,0,1,0
511761,867,3,0,0,0
511762,1052,0,0,1,0
511763,248,0,0,0,0
511764,1053,0,0,0,1
511765,911,0,0,0,0
511766,1065,0,0,0,1
511767,885,0,0,0,1
511768,1045,3,0,0,0
511769,238,0,0,0,0
511770,1023,0,0,0,1
511771,250,0,0,1,0
511772,840,0,1,0,1
511773,600,0,1,0,0
511774,406,0,0,0,0
511775,683,0,0,0,0
511776,930,0,0,0,0
511777,1059,0,0,1,0
511778,786,1,0,0,1
511779,552,0,0,0,0
511780,810,1,0,0,0
511781,448,0,0,0,0
511782,422,0,0,0,0
511783,212,0,0,1,0
511784,787,0,1,0,0
511785,935,1,0,0,0
511786,815,3,0,0,0
511787,1027,0,0,1,0
511788,684,1,0,1,0
511789,1009,3,0,0,0
511790,274,0,0,0,0
511791,232,1,0,0,0
511792,257,0,0,0,0
511793,402,0,0,0,0
511794,732,3,0,0,0
511795,232,0,0,0,0
511796,347,0,1,0,0
511797,686,0,0,0,1
511798,958,1,0,0,0
511799,707,0,0,0,1
511800,853,0,1,0,0
511801,896,1,0,0,0
511802,899,1,0,1,0
511803,836,0,1,1,0
511804,252,0,0,0,0
511805,831,0,0,0,0
511806,867,1,0,0,0
511807,939,0,0,0,0
511808,522,0,0,0,0
511809,736,0,0,1,0
511810,470,0,0,1,1
511811,288,0,0,0,1
511812,536,0,1,0,0
511813,283,1,0,0,1
511814,383,0,0,1,0
511815,916,1,1,1,0
511816,467,0,0,0,0
511817,628,3,0,0,1
511818,336,0,0,1,0
511819,568,0,0,0,1
511820,763,3,1,0,0
511821,782,1,0,0,1
511822,657,0,0,0,0
511823,1071,0,0,0,1
511824,476,0,0,0,0
511825,328,2,0,0,1
511826,1061,0,0,0,1
511827,365,0,0,0,0
511828,275,0,0,0,0
511829,285,0,0,1,0
511830,590,2,0,0,0
511831,1026,1,0,0,0
511832,932,0,0,0,0
511833,600,3,0,0,0
511834,530,0,1,0,0
511835,783,0,0,0,0
511836,415,0,0,1,0
511837,1050,0,0,0,0
511838,596,0,0,1,0
511839,834,1,0,0,0
511840,621,0,0,0,0
511841,358,0,0,0,0
511842,460,0,0,0,0
511843,486,3,0,0,0
511844,893,3,0,0,0
511845,986,0,0,0,0
511846,781,3,0,0,0
511847,743,0,0,0,1
511848,373,1,0,0,0
511849,159,0,0,0,0
511850,722,0,1,0,0
511851,593,0,0,0,0
511852,473,0,0,1,0
511853,839,0,0,1,1
511854,386,0,0,0,0
511855,1000,0,0,0,1
511856,966,2,0,0,0
511857,924,0,0,0,0
511858,1077,0,0,0,1
511859,255,0,0,1,0
511860,363,0,0,0,0
511861,783,0,0,0,0
511862,521,2,0,1,0
511863,1070,0,0,0,1
511864,313,0,0,0,0
511865,578,0,0,0,1
511866,974,0,0,0,1
511867,851,1,1,0,0
511868,255,0,0,1,0
511869,1030,1,1,0,0
511870,239,2,1,1,1
511871,436,0,0,0,0
511872,663,0,0,0,0
511873,311,0,0,1,0
511874,365,0,0,0,0
511875,984,3,0,0,0
511876,932,0,0,0,0
511877,257,0,0,1,0
511878,1064,0,0,0,1
511879,610,0,0,0,0
511880,135,0,0,0,0
511881,488,0,0,0,0
511882,677,0,1,0,0
511883,951,1,0,0,0
511884,703,2,1,1,0
511885,723,1,1,0,0
511886,576,0,0,1,0
511887,828,3,0,0,0
511888,179,1,0,0,1
511889,339,1,0,0,0
511890,453,0,1,1,1
511891,432,0,0,1,0
511892,757,1,0,0,0
511893,624,0,0,0,0
511894,228,0,0,0,1
511895,1015,0,1,0,1
511896,461,0,0,0,0
511897,605,0,0,0,0
511898,418,0,0,1,0
511899,953,1,0,0,0
511900,729,0,1,0,1
511901,1050,0,0,0,0
511902,572,3,0,1,0
511903,612,3,1,0,0
511904,513,3,0,0,1
511905,755,0,0,0,0
511906,663,0,0,0,0
511907,465,0,0,0,0
511908,745,0,0,0,0
511909,177,3,0,1,1
511910,519,0,0,0,1
511911,1021,1,0,0,0
511912,173,0,0,1,0
511913,739,3,0,0,0
511914,435,0,1,0,0
511915,552,0,0,0,0
511916,861,1,0,0,0
511917,722,1,0,1,0
511918,158,0,1,1,0
511919,196,1,0,0,0
511920,283,0,0,0,1
511921,634,0,0,1,1
511922,745,2,0,1,0
511923,819,2,0,1,1
511924,932,0,0,0,0
511925,263,0,0,0,0
511926,627,0,0,0,0
511927,280,0,0,0,0
511928,614,3,0,0,0
511929,901,0,0,0,0
511930,325,0,0,1,0
511931,225,0,0,0,0
511932,264,1,0,1,0
511933,438,0,0,0,0
511934,1004,1,0,0,0
511935,456,0,0,0,0
511936,613,0,0,1,1
511937,905,0,0,0,0
511938,960,0,0,0,0
511939,775,0,0,0,0
511940,312,1,0,0,1
511941,244,1,0,0,0
511942,962,3,0,0,0
511943,178,1,0,0,0
511944,663,3,0,0,0
511945,608,0,1,0,0
511946,665,0,0,0,0
511947,908,0,0,0,0
511948,694,0,0,1,0
511949,302,0,0,1,1
511950,681,2,0,0,1
511951,909,0,0,0,0
511952,219,1,0,0,0
511953,510,1,0,0,0
511954,537,0,0,1,0
511955,232,0,0,0,0
511956,1031,0,0,1,1
511957,230,1,0,0,0
511958,165,0,0,1,1
511959,857,2,0,1,1
511960,569,3,0,0,1
511961,852,1,0,0,0
511962,943,3,0,0,1
511963,642,1,0,1,0
511964,991,3,0,0,0
511965,978,0,0,0,0
511966,892,2,0,0,0
511967,183,0,0,0,0
511968,900,0,0,0,1
511969,161,0,0,0,0
511970,692,2,0,0,0
511971,959,2,0,0,0
511972,582,3,0,0,0
511973,363,0,0,1,1
511974,689,1,0,0,0
511975,440,3,0,0,0
511976,324,0,0,0,1
511977,372,2,0,0,0
511978,729,0,0,1,0
511979,957,0,0,1,0
511980,541,0,0,1,0
511981,564,1,0,0,1
511982,1058,0,1,0,0
511983,459,3,0,1,0
511984,397,3,0,1,0
511985,888,0,1,0,0
511986,270,0,0,1,0
511987,237,0,0,1,0
511988,828,0,0,0,1
511989,742,1,1,0,0
511990,642,0,0,0,1
511991,289,0,0,0,0
511992,878,0,0,0,1
511993,509,0,0,1,0
511994,1071,2,0,0,0
511995,1030,0,0,0,0
511996,638,1,0,1,0
511997,270,0,0,0,0
511998,826,0,0,0,0
511999,212,0,1,0,0
512000,250,1,0,0,0
512001,658,0,0,1,0
512002,327,1,0,0,1
512003,832,1,0,0,0
512004,229,0,1,0,1
512005,568,2,0,0,0
512006,780,3,0,0,0
512007,310,0,0,0,1
512008,763,0,0,0,0
512009,569,2,0,1,0
512010,560,0,0,1,0
512011,253,0,0,1,0
512012,996,0,0,0,0
512013,300,3,0,0,0
512014,459,1,0,0,0
512015,737,0,1,0,0
512016,711,0,0,0,0
512017,507,0,0,0,1
512018,194,0,0,0,0
512019,547,1,0,0,0
512020,914,0,1,1,1
512021,655,0,1,0,0
512022,349,0,0,1,0
512023,129,3,0,1,0
512024,494,0,0,0,0
512025,228,0,1,1,1
512026,262,0,0,1,0
512027,296,0,0,0,0
512028,900,0,0,0,1
512029,885,0,0,0,1
512030,610,1,0,0,1
512031,609,1,1,0,1
512032,248,3,0,0,0
512033,955,0,0,0,0
512034,436,0,0,0,1
512035,914,0,0,1,0
512036,903,0,1,0,0
512037,1049,2,0,0,0
512038,999,0,0,0,0
512039,865,0,0,0,0
512040,763,0,0,1,0
512041,906,0,0,1,1
512042,703,1,0,0,0
512043,396,0,0,0,0
512044,874,3,1,1,0
512045,351,2,0,1,1
512046,429,0,0,0,1
512047,1071,2,0,0,0
512048,906,0,0,0,0
512049,347,0,0,0,0
512050,513,0,0,1,0
512051,1019,0,0,0,0
512052,681,0,0,0,1
512053,211,0,0,0,1
512054,496,0,0,1,0
512055,519,0,0,0,1
512056,376,2,0,0,0
512057,272,3,0,1,0
512058,1027,0,0,0,1
512059,717,3,0,0,0
512060,921,3,0,1,0
512061,194,1,0,0,1
512062,498,0,0,0,0
512063,791,0,0,0,0
512064,483,0,0,0,0
512065,538,0,0,0,0
512066,807,1,0,0,0
512067,670,2,1,0,0
512068,769,2,0,0,0
512069,848,0,0,0,1
512070,132,0,0,0,0
512071,1038,3,1,0,0
512072,386,1,0,1,0
512073,810,0,0,0,0
512074,672,3,0,1,1
512075,382,0,0,0,0
512076,823,0,0,1,0
512077,168,0,0,0,1
512078,120,1,0,0,0
512079,560,0,0,1,0
512080,259,1,0,0,1
512081,180,0,0,1,0
512082,153,3,0,0,0
512083,246,1,0,1,0
512084,683,2,0,0,0
512085,740,1,0,0,0
512086,1007,0,1,1,0
512087,289,0,0,0,1
512088,544,0,0,0,0
512089,825,3,0,0,1
512090,671,0,1,0,0
512091,295,0,1,1,0
512092,340,0,0,0,1
512093,516,0,0,0,0
512094,871,1,0,0,0
512095,360,0,0,1,0
512096,642,1,0,0,1
512097,413,1,0,0,0
512098,478,0,0,0,1
512099,314,3,0,0,0
512100,309,0,0,0,0
512101,687,0,0,1,0
512102,247,0,0,0,0
512103,606,3,0,0,0
512104,548,0,0,0,1
512105,787,1,0,1,0
512106,191,0,0,1,0
512107,879,3,0,0,0
512108,362,0,0,0,0
512109,937,0,1,1,0
512110,898,0,0,1,1
512111,418,3,0,0,0
512112,243,0,0,0,1
512113,724,1,0,0,0
512114,149,0,0,0,0
512115,986,3,0,1,0
512116,791,0,0,0,0
512117,491,1,0,0,0
512118,621,0,0,1,0
512119,950,0,0,0,0
512120,975,3,1,0,1
512121,750,0,0,0,0
512122,968,0,0,1,1
512123,309,0,0,0,0
512124,1009,0,0,0,1
512125,453,1,0,0,0
512126,1046,1,0,0,0
512127,486,0,0,0,0
512128,439,0,1,0,0
512129,830,0,1,0,0
512130,289,0,0,0,1
512131,678,1,1,1,1
512132,428,0,0,0,1
512133,325,3,0,1,0
512134,498,0,0,1,1
512135,342,0,0,0,0
512136,202,2,0,1,0
512137,1004,0,0,0,1
512138,794,0,0,1,0
512139,216,0,0,0,0
512140,848,0,0,1,0
512141,278,0,0,1,0
512142,800,3,0,0,0
512143,148,0,0,1,0
512144,137,0,0,0,1
512145,559,0,1,0,0
512146,298,0,0,0,0
512147,455,0,0,0,1
512148,500,1,1,0,0
512149,452,1,0,0,1
512150,695,2,1,0,0
512151,551,0,0,0,0
512152,637,2,0,0,0
512153,243,1,0,1,0
512154,339,1,0,1,0
512155,566,1,0,0,0
512156,374,0,0,0,0
512157,428,1,1,0,0
512158,302,1,0,0,0
512159,616,0,0,0,1
512160,1021,0,0,1,0
512161,291,0,0,0,0
512162,1051,0,0,0,0
512163,477,0,0,0,0
512164,176,0,1,0,1
512165,374,1,0,0,0
512166,834,2,0,1,0
512167,766,1,0,1,1
512168,184,1,0,0,0
512169,696,3,0,0,0
512170,1014,0,0,1,0
512171,384,0,0,0,1
512172,197,3,0,0,0
512173,976,0,0,0,0
512174,504,0,0,0,0
512175,777,1,0,0,0
512176,733,0,0,0,0
512177,920,0,0,0,0
512178,770,0,0,0,0
512179,815,0,1,0,0
512180,781,3,1,0,0
512181,950,0,1,0,0
512182,577,0,0,0,0
512183,565,3,0,0,0
512184,304,0,1,0,0
512185,511,0,0,0,0
512186,401,0,0,0,0
512187,887,1,0,0,0
512188,506,0,0,1,0
512189,657,0,0,1,0
512190,514,0,0,0,0
512191,219,3,0,0,0
512192,195,0,0,0,0
512193,755,0,0,0,0
512194,546,0,0,0,0
512195,138,1,0,0,1
512196,198,0,0,1,1
512197,625,0,0,0,0
512198,375,0,0,0,0
512199,259,0,0,0,0
512200,525,1,0,0,0
512201,276,0,0,0,0
512202,710,0,0,0,0
512203,968,0,0,0,1
512204,262,0,0,1,0
512205,334,3,0,0,0
512206,828,0,0,0,0
512207,181,0,1,0,0
512208,203,0,1,0,0
512209,750,0,0,0,0
512210,305,2,0,0,0
512211,123,1,0,0,0
512212,1005,1,0,0,0
512213,344,0,1,0,0
512214,445,2,0,0,0
512215,561,1,0,0,0
512216,141,0,0,0,1
512217,753,0,0,0,0
512218,806,3,0,0,0
512219,219,0,0,0,1
512220,835,0,0,1,0
512221,991,0,0,0,0
512222,1017,0,1,0,0
512223,984,2,1,0,0
512224,1017,0,0,0,0
512225,345,0,1,1,0
512226,865,3,0,0,0
512227,825,0,0,0,0
512228,525,3,0,0,0
512229,246,2,0,0,0
512230,177,0,0,0,1
512231,974,1,0,0,0
512232,473,0,0,0,0
512233,716,0,1,0,0
512234,605,3,1,0,0
512235,329,0,0,0,0
512236,293,1,0,1,1
512237,293,0,1,1,0
512238,658,1,1,1,0
512239,251,2,0,0,0
512240,519,3,0,0,0
512241,434,3,0,1,0
512242,133,1,0,0,0
512243,344,3,0,0,0
512244,850,0,0,0,0
512245,372,2,0,1,1
512246,126,0,0,0,0
512247,170,0,0,0,0
512248,408,1,0,0,0
512249,935,0,0,0,1
512250,404,0,0,1,0
512251,657,0,0,0,0
512252,747,0,0,1,0
512253,1080,0,1,0,0
512254,245,1,0,0,0
512255,868,1,0,0,0
512256,515,0,0,0,0
512257,782,0,0,0,0
512258,175,1,0,0,0
512259,219,1,0,0,0
512260,796,0,0,1,1
512261,225,0,0,1,0
512262,732,1,0,0,0
512263,890,1,0,0,0
512264,498,1,0,0,1
512265,846,2,0,0,0
512266,785,0,0,1,1
512267,766,0,0,0,0
512268,294,0,1,1,0
512269,984,0,0,1,0
512270,881,0,0,1,0
512271,723,0,0,1,1
512272,549,0,0,0,0
512273,847,0,0,0,0
512274,388,0,0,1,0
512275,153,2,0,0,1
512276,972,1,0,0,0
